release	artist	title	genre	lyric	thema
20030821	샤크라	Fever	댄스	"I ""ll"" be there You ""ll"" be here shall we dance It ""s"" the show time baby uh 우리둘이 함께 stay You can do touch down 경험보단 실력 노는 것 역시 실력 나의 매력에 빠져 너의 시력조차 잃어 난 빌어먹을 내숭따윈 안믿어 날믿어 일들을 미뤄 이밤은 길어 너 그래 너 나와 즐겨 밤 밤 오늘 밤 what 너 그래 너 It ""s"" you 내숭따윈 떨지 않아 me too 이런 내가 좋아Respect you 날두고 떠난 여자 차라리 모두다 잊자 그래 오늘밤 여기 새로운 여자 웃자웃자 웃어버리자 오늘은 금요일밤이잖아 괜찮아 잠시 모든걸 잊어 너도 날 보고있었잖아 리듬을 타는 네 모습 정말 멋져음악 소리가 아 너무나 작아 아 아 나 지금 feel 꽃히는데 볼륨을 크게 더 크게 내가 좀 더 미치게 쟤가 좀더 흔들게 오늘 밤 저기 쟤가나와 같이 둘이 함께 뒤섞이게 I ""m"" feeling rhythm and I feel like dancing 자꾸만 눈이 마주치네 I ""m"" feeling rhythm inside of my body 그냥 내게 내게 다가와 같이 춰 I ""m"" feeling rhythm and I feel like dancing 나도 네가 맘에 드는 걸 I ""m"" feeling rhythm inside of my body 그냥 우리 음악에 하나가 되는거야 그대 향기와 그대 미소가 가까이 다가와 Ca ""nt"" you see me 저기 눈길 보네 난 그 눈빛을 보네 어머 조금씩 내게오네 뭔가 내게 말해 볼륨은 잠시 DOWN 뭘 그리 망설이고 있니 괜찮아 내게 다가와도 돼 나도 네 몸짓에 반했어 리듬을 타는 네 모습 정말 멋져 음악 소리가 아 너무나 작아 아 아 나 지금 feel 꽃이는데 볼륨을 크게 더 크게 내가 좀 더 미치게 쟤가 좀 더 흔들게 오늘 밤 저기 쟤가 나와 같이 둘이 함께 뒤섞이게 I ""m"" feeling rhythm and I feel like dancing 자꾸만 눈이 마주치네 I ""m"" feeling rhythm inside of my body 그냥 내게 내게 다가와 같이 춰 I ""m"" feeling rhythm and I feel like dancing 나도 네가 맘에 드는 걸 I ""m"" feeling rhythm inside of my body 그냥 우리 음악에 하나가 되는거야 I ""m"" feeling rhythm and I feel like dancing 자꾸만 눈이 마주치네 I ""m"" feeling rhythm inside of my body 그냥 내게 내게 다가와 같이 춰 I ""m"" feeling rhythm and I feel like dancing 나도 네가 맘에 드는 걸 I ""m"" feeling rhythm inside of my body 그냥 우리 음악에 하나가 되는거야"	['파워풀한', '이별', '댄스', '원하는', '신나는']
20030821	샤크라	Outro	댄스	"We ""ll"" be back could you are Do ""nt"" you know how try again I Do ""nt"" forget friendship We ""ll"" be back Could are Do ""nt"" you know how try again I Do ""nt"" forget friend ship My soul 필요 그 이상의 피와 땀과 노력도 너무도 힘들어도 아무 소용없어도 WE ARE THE ONE 샤크라 우리 세계로 영혼을 담아 너에게로 황보 려원 영혼을 담아 너에게로 보나 은 WE ARE THE ONE 앞으로 우리 세계로 We ""ll"" be back could you are Do ""nt"" you know how try again I Do ""nt"" forget friendship 황보 려원 보나 은 샤크라의 영혼을 담은 이 음악을 당신께 바칩니다 영혼담아 너에게로"	['추임새많은', '파워풀한']
20030821	샤크라	난 너에게	댄스	"난 너에게 난 너에게 조금씩 가까이 넌 언제나 자꾸만 멀어져 하지만 나 너와 함께 있을거야 난 너에게 사랑을 원했어 넌 언제나 대답이 없었지 하지만 나 널 사랑해 언제까지나 사랑 uh 이 세상 가장 소중한 That ""s"" Right 행복함 이제야 느끼는 뜨거운 넌 나의 태양 떠나가도 난 너 포기 안 해 가슴속의 내 맘 열어볼래 You ""re"" My Boy I ""m"" Your Lady 헤어지잔 말 쉽게 하지 않길 바래 사랑은 사랑 그 자체로 된거야 걱정하지마 항상 옆에서 널 지켜줄게 내게로 와 난 너에게 조금씩 가까이 넌 언제나 자꾸만 멀어져 하지만 나 너와 함께 있을거야 난 너에게 사랑을 원했어 넌 언제나 대답이 없었지 하지만 나 널 사랑해 언제까지나 멀어져가는걸 느껴 전화기는 계속 꺼져있어 야 너 이게 뭐야 마치 숨바꼭질 같잖아 항상 내가 옆에 있다는 걸 영원히 너뿐이라는 걸 믿어줘 얘기해줘 I Love You 영원히 사랑은 사랑 그 자체로 된거야 걱정하지마 항상 옆에서 널 지켜줄게 내게로 와 난 너에게 조금씩 가까이 넌 언제나 자꾸만 멀어져 하지만 나 너와 함께 있을거야 난 너에게 사랑을 원했어 넌 언제나 대답이 없었지 하지만 나 널 사랑해 언제까지나 왜 이 세상에는 쉬운 사랑은 없을까 가슴 아프지 않고는 얻지 못하는 걸까 난 너에게 조금씩 가까이 넌 언제나 자꾸만 멀어져 하지만 나 너와 함께 있을거야 난 너에게 사랑을 원했어 넌 언제나 대답이 없었지 하지만 나 널 사랑해 언제까지나 난 너에게"	['추임새많은', '원하는', '신나는']
20030908	제이엔씨	Cowboy	댄스	주위의 사람들이 뭐라 하던 상관없지 후 영화속 주인공처럼 살 꺼야 난 히하 마음가는 대로 사는 거지 누가 욕을 해도 신경 꺼 그만 모두 다들 다 똑같지 맞춰 놓은 듯해 먹고 자고 일어나고 정해 논 일정에 맞춰 가는 빡빡한 삶일 뿐이야 답답한 일상 따윈 무시하는 대담한 난 Cowboy Oh yeh 바람 따라 구름 따라 떠도는 My name 화산 속에 yeh 불꽃처럼 oh 나타나는 Cowboy Oh yeh 풀려버린 멍한 그 눈빛만으로 Yeh 나를 막을 순 없어 모두들 나를 보며 미쳤다해도 그래도 신경 쓰지 않아 누가 뭐래도 I Said Cowboy Oh 영화처럼 사는 거야 난 무법자가 되는 거야 그렇게 나를 바꿔 가는 걸 I Said Cowboy Oh 내 멋대로 산다해도 Oh 아무도 막을 수 없는 석양의 무법자 나는 Cowboy Oh yeh 때론 누가 내게 별자릴 물을 때면 자신 있게 대답하지 나 Cowboy 자리요 Oh yeh 그런 내게 모두들 쯧쯧 거리며 Yeh 정신 차리라 하지 모두들 나를 이해 못한다해도 그래도 신경 쓰지 않아 누가 뭐래도 I Said Cowboy Oh 영화처럼 사는 거야 난 무법자가 되는 거야 그렇게 나를 바꿔 가는 걸 I Said Cowboy Oh 내 멋대로 산다해도 Oh 아무도 막을 수 없는 석양의 무법자 나는 Cowboy 날 모두가 말리려 하지만 똑같은 삶을 사는 사람들과는 확실히 다른 나를 yeh 지킬 거야 yeh 뻔한 일상들은 이젠 너무 식상해 나는 Cowboy 이제 wow 보이지 않니 내 손안에 있는 멋진 자유로움이 멍하니 시키는 대로 살지 말고 hey 자신 있는 Cowboy 인생으로 come on I Said Cowboy Oh 영화처럼 사는 거야 난 무법자가 되는 거야 그렇게 나를 바꿔 가는 걸 I Said Cowboy Oh 내 멋대로 산다해도 Oh 아무도 막을 수 없는 석양의 무법자 I Said Cowboy 내가 가는 길을 막지마 Cowboy 내가 하는 데로 두고봐 Cowboy 내가 누군 지도 잊지마 Cowboy Cowboy I Said cowboy 내가 가는 길을 막지마 Say Cowboy yeh 내가 하는 데로 두고봐 Say Cowboy yeh 내가 누군 지도 묻지마	['어두운', '파워풀한', '원하는']
20030925	에스	I Swear	발라드	"아직 마르지 않는 눈물 내게 유난히 길던 밤들 슬픔이 모두 마르기 전에 기억을 모두 지우기 전에 I swear my everything in my heart 슬픔이 전부라 해도 눈물뿐이라도 I swear my love that you ""re"" everlasting 기다림이 전부라도 슬픔뿐이라도 기다려 사랑해 사랑해 just wan na give you my heart 비가 내렸으면 좋겠어 햇살 좋은날엔 니가 더 보고싶어 시간이 빨리 가면 좋겠어 니가 없는 난 하루가 일년 같아 시간이 흘러 널 잊게되면 난 누군갈 또 만나겠지 헤어짐이 슬픈 건 모두 잊겠단 약속인걸 I swear my everything in my heart 슬픔이 전부라 해도 눈물뿐이라도 I swear my love that you ""re"" everlasting 기다림이 전부라도 슬픔뿐이라도 기다려 사랑해 사랑해 just wan na give you my heart 좀더 차가웠음 좋겠어 따뜻했던 모습 기억도 나지 않게 니가 죽었으면 좋겠어 작은 희망도 가질 수 가 없도록 사랑이란 걸 너뿐이란 걸 떠난 후에야 알게됐지만 내가 할 수 있는 건 오직 이별 뿐 이라는 걸 사랑이라는 거 이제야 알았어 언제까지라도 기다려 영원히 언제나 I swear my everything in my heart 슬픔이 전부라 해도 눈물뿐이라도 I swear my love that you ""re"" everlasting 기다림이 전부라도 슬픔뿐이라도 I swear my Everything in my heart 슬픔이 전부라 해도 눈물뿐이라도 I swear my love that you ""re"" everlasting 기다림이 전부라도 슬픔뿐이라도 기다려 사랑해 사랑해 just wan na give you my heart 아직 마르지 않는 눈물"	['파워풀한', '신나는']
20030925	에스	사랑니 (Love Is...)	발라드	많이 아파요 그댄 이런 날 알기나 해요 하루종일 숨을 쉬기가 힘들어 몇 번씩이나 죽을 뻔했죠 알기는 하나요 나만큼 일거라고 기대도 하진 않지만 그래도 조금 아주 조금은 나 때문에 힘이 들거나 아프다거나 그러지 않나요 보고싶은데 정말 보고싶은데 이젠 이런 마음 전할 수가 없죠 아프기만 한걸요 두렵기만 한걸요 이게 내 몫인가 봐요 내 맘 안되나 봐요 아무리 소리쳐 불러봐도 대답 없는 내 아픔만 잠시뿐 일거라고 내게 위로해 보지만 생각해보면 그대 없이는 안된다던 나의 모습이 조금씩 변하는 건 견딜 수가 없죠 보고싶은데 벌써 보고싶은데 그대가 아니면 안될 것 같은데 아프기만 한걸요 두렵기만 한걸요 이게 내 몫인가 봐요 내 맘 안되나 봐요 아무리 소리쳐 불러봐도 대답 없는 내 아픔만 난 이제 시작인데 그대는 다 끝난건가요 죽을지도 몰라요 이렇게 미쳐가는 내 모습까지도 그대 없이는 내가 아니죠 이렇게 그대를 사랑해요 많이 아파도 그댄 내가 살아가는 이유죠	['원하는', '신나는']
20030925	에스	미쳤었죠 (Just One Moment)	발라드	"미쳤었죠 정말 미쳤었죠 뼛속까지 시렸던 아픔들이 바보였죠 정말 모자랐죠 부족했던 모습까지 다시 돌아온다고 다시 와 줄거라고 니가 있어야만 살 수 있는 걸 왜 모르냐고 니가 없는 난 정말 죽을지 몰라 아직 너의 맘속에 내가 살아있어 미련했죠 정말 미련했죠 부질없던 그 작은 희망들도 올 수 없죠 다신 볼 수 없죠 이제 더는 생각 마요 다시 올 것 같아서 돌아올 것 같아서 마지막이란 걸 믿지 못해서 난 여기있어 가슴이 아파 숨도 못쉴 것 같아 이런 나를 안다면 다시 돌아와줘 니가 힘들 때도 니가 즐거울 때도 니가 외로워할 때도 니가 날 생각할 때도 무조건 다 하필이면 날 만나 남잔 다 똑같다고 피한 니가 They all lie 그대 눈물 흘러 비가 돼서 흐르고 내 가슴엔 맺혀 피가 무조건 다 Livin """" la vida loca spanish way sayin """" my feelin """" 지금 누가 누굴 탓해 단 한순간조차 잊지 못해 네 그림자를 좇아 무조건 다 내 잘못이야 Emotion hesitation of mind end of happening in seperation 지켜주소서 하늘이여 그녈 지켜주소서 다시 돌아온다고 다시 와 줄 거라고 니가 있어야만 살 수 있는 걸 왜 모르냐고 니가 없는 난 정말 죽을지 몰라 아직 너의 맘속에 내가 살아있어 마지막 모습이 잔인하게도 니가 더 눈부셔 제발 불행해지길 바래 내게 돌아오는 그날까지 미쳤었죠 정말 미쳤었죠 부질없던 그 작은 희망들도 올 수 없죠 또다신 볼 수 없죠 이제 더는 생각 마요"	['추임새많은', 'pop', '이별', '원하는', '신나는']
20030925	에스	달이 꾸는 꿈 (Tears Of The Moon)	발라드	지금 어디쯤 인지 잘 지내고 있는지 아픈 곳은 없는지 걱정이 되네요 많이 힘겨웠었죠 눈물 뿐이었었죠 난 늘 바보같게도 어리석게 혼자였었죠 가끔 들리는 그대 소식에 나도 모르게 혼자 울먹이는 날 그대는 알고 있나요 날 기억할까요 기억은 할까요 난 여기 있는데 그 자리에 있는데 어디 쯤 일까요 혹시 날 다시찾을까 언제나 그 자리였죠 언제나 혼자였었죠 난 늘 그랬죠 항상 말이 없었죠 내게 기대는 적없었죠 그래서 더 걱정이죠 그댄 늘 그랬잖아요 때론 세상에 지쳐 힘겨워 울진 않을지 많이 약한 그대가 정말로 괜찮을 까요 날 기억할까요 기억은 할까요 난 여기 있는데 그 자리에 있는데 어디쯤 일까요 혹시 날 다시 찾을까 언제나 그 자리였죠 언제나 혼자 였었죠 난 늘 그랬죠 시간은 모든걸 다 잊게 하는데 전부는 아닌 가봐요 내겐 그대 뿐이죠 난 기다릴께요 난 지켜갈께요 많이 힘이 들때면 많이 지쳐 갈때면 난 여기있어요 이 자리에 있어 줄께요 아주 가끔이라도 아주 잠시라해도 난 기다릴께요 난 지켜갈께요 많이 힘이 들때면 많이 지쳐 갈때면 난 여기 있어요 이 자리에 있어 줄께요 아주 가끔 이라도 아주 잠시라 해도 난 괜찮아요 난 기다릴께요	['어두운', '잔잔한']
20030925	에스	몰랐죠 (Stay)	발라드	손을 잡기에는 좀 이르겠죠 그댈 바래다주는 길 난 또 설레이죠 나의 곁에 그대 자꾸 확인하죠 그렇게도 기다리던 정말 그대인지 난 몰랐죠 밤 하늘이 또 이렇게 눈이 부셨단 걸 그댄 모르죠 얼마나 많은 밤들이 그대 모습이었지 많이 아팠나요 이별이 그렇죠 눈물겨운 흔들림을 나도 알고 있죠 기다려 왔어요 그대 눈물 보며 내 곁에서 잊어 갈 수 있도록 조금 더 와 줘요 난 몰랐죠 밤 하늘이 또 이렇게 눈이 부셨단 걸 그댄 모르죠 얼마나 많은 밤들이 그대 모습이었는지 나에게 오는 길 힘겨웠나요 언제나 난 그댈 이 길에서 항상 기다린 걸요 믿어요 난 몰랐죠 힘겨웠던 이 아침이 행복이었단 걸 그댄 모르죠 내겐 너무 멀리 있던 그댈 사랑해 왔단 걸 난 몰랐죠 힘겨웠던 이 아침이 행복이었단 걸 그댄 모르죠 내겐 너무 멀리 있던 그댈 사랑해 왔단 걸	['pop', '신나는']
20030925	에스	왜... (I Wass...)	발라드	헤어진다는거 구차하지않게 널 보내 주는거 참 어려웠어 그래서 어떻게든 널 잡고 싶었나봐 지금 생각해 보면 널 잡지 못하고 헤어진 사실보다 우리 헤어질때 내가 널 많이 힘들게 했던게 더 후회가되 가끔들리는 니 소식은 걱정도 고민도 많은거 같아 보여 그래서 걱정되 이런 생각들 때마다 떠올른 어느 시집들 처럼 지금 알고 있는걸 그때도 알았다면 이렇게 아프진 않을텐데 아니었는데 너를 붙잡는게 아니였는데 사랑했던 시간만큼 이라도 아름답게 남겨둬야 했는데 왜 바보처럼 오랜 기다림끝에 너의 연락을 받았어 새삼 어느때 보다 행복했어 그렇게 다시 보게된 너도 내 모습을 보며 옛생각과 또 그대로인 내맘에 행복해 하는것 같았어 우린서로가 또 다른 추억을 만들수 있을 거라 다짐했어 하지만 왜 그랬는지 널 다시보게 된 순간부터 내맘속엔 또다른 이기심이 생기기시작했어 나와 헤어져 있는동안 조금은 달라진 니모습에 적잖은 화도내고 많은 부담을 줬나봐 그러는게 아니었는데 내 이기심에 널 또 보내고 말았어 아니었는데 너를 붙잡는게 아니엇는데 사랑했던 시간만큼 이라도 아름답게 남겨둬야 했는데 왜 바보처럼 아니었는데 너를 붙잡는게 아니었는데 사랑했던 시간만큼이라도 아름답게 남겨둬야 했는데 왜 바보처럼 요즘은 널 다 잊엇다생각하고 지내 하지만 가끔 술에 취한날엔 그런날엔 니가 많이 보고싶어져 미안해 이런 나쁜 버릇 고쳐야 하는데 너 내가 이러는거 싫어 하잖아 이제와서 이런 얘기하는 내가 우습겟지만 그 후 1년이란 시간동안 많은 생각과 또 다른 후회를 했어 그래 이젠 돌이킬수 없는 것도 널 다시 볼수없다는 것도 다 알아 다른건 아냐 다만 그저 니가 보고싶어 사랑했는데 너를 보내는게 아니었는데 소중했던 너를 잡지못해도 다시 보내는게 아니였는데 왜 바보처럼 사랑했는데 너를 보내는게 아니였는데 소중했던 너를 잡지 못 해도 다시 보내는게 아니였는데 왜 바보처럼 사랑했는데 너를 보내는게 아니였는데 소중했던 너를 잡지 못해도	['어두운', '원하는', '신나는']
